WAVE,INTENSITY_RAW,INTENSITY_MED,INTENSITY_CORR,INTENSITY_SNV,INTENSITY_NORM
200,238.0,238.0,20.511873835125726,0.7828142222258032,0.2617250887789607
201,238.0,238.0,20.186617436893698,0.7704011518036398,0.2600532416241094
202,238.0,238.0,19.86550504927419,0.7581462332144395,0.258402695056702
203,238.75,238.0,19.54851247265944,0.74604854290547,0.2567733246885769
204,239.5,238.0,19.235615596985923,0.7341071607413608,0.2551650065918381
205,240.25,238.0,18.926790401522993,0.7223211699960379,0.25357761729776873
206,241.0,238.0,18.622012954664143,0.7106896573447564,0.2520110337957577
207,239.25,238.0,18.321259413715296,0.6992117128560216,0.2504651335322121
208,237.5,237.5,17.52450602468747,0.6688044526734117,0.24636974941738807
209,235.75,235.75,15.4817291220848,0.5908440076626208,0.235869692320353
210,234.0,235.75,15.19290512869813,0.5798213418856922,0.23438511100474785
211,233.75,235.75,14.908010555394412,0.5689486383184945,0.2329207272619548
212,233.5,235.25,14.127022000909335,0.5391430265659743,0.22890637581526666
213,233.25,235.0,13.599916151638524,0.5190265828541882,0.22619700431881345
214,233.0,234.0,12.326669781430041,0.4704344661607998,0.21965240340387834
215,234.0,234.0,12.05725975137699,0.46015271399954005,0.21826761160675806
216,235.0,233.75,11.541663009610033,0.4404755033442539,0.21561739795851254
217,236.0,233.5,11.029856591090066,0.42094294641336294,0.2129866669128258
218,237.0,233.5,10.771817617402093,0.4110951587312075,0.2116603233686375
219,235.25,233.25,10.267523296548518,0.3918492931547617,0.20906820518092611
220,233.5,233.0,9.766950922743007,0.37274547179655826,0.20649521813595828
221,231.75,231.75,8.27007787620525,0.31561887677579986,0.19880115598182183
222,230.0,230.0,6.276881622954363,0.23955062541692668,0.1885559478839303
223,226.75,226.75,2.7873397146044,0.10637590638022822,0.17061938847135405
224,223.5,223.5,-0.6985702118406323,-0.02666020186386787,0.15270149777259015
225,220.25,223.5,-0.9308704341918599,-0.03552569700801867,0.1515074537263538
226,217.0,223.5,-1.1595831452792424,-0.04425427853509546,0.15033184981083297
227,217.5,223.5,-1.3847304531568057,-0.05284679017586882,0.1491745723886406
228,218.0,223.5,-1.6063343813051176,-0.06130407243345173,0.1480355082571048
229,218.5,223.5,-1.8244168688356979,-0.06962696259110064,0.14691454464721815
230,219.0,222.0,-3.538999770694005,-0.13506222665075418,0.13810143424628565
231,221.25,221.25,-4.500104857862226,-0.17174179758300073,0.13316126761396296
232,223.5,220.25,-5.707753817561809,-0.21783045767850337,0.12695384329177453
233,225.75,220.0,-6.161968253457189,-0.2351650767980034,0.12461914021914697
234,228.0,220.0,-6.362769685855568,-0.2428284535517921,0.12358700278766185
235,226.0,220.0,-6.56017955191038,-0.2503623947215525,0.1225722983123701
236,224.0,220.0,-6.754219205822579,-0.2577677152680406,0.12157491703075723
237,222.0,221.25,-5.694909919041692,-0.21734028371823097,0.12701986208591592
238,220.0,221.25,-5.882272880466161,-0.22449079527560212,0.12605679960448687
239,218.0,222.0,-5.316329196645171,-0.20289214620848345,0.1289658010653197
240,218.0,222.0,-5.497099891978252,-0.20979107082189644,0.1280366234248002
241,218.0,222.0,-5.674605908915055,-0.21656540239714325,0.12712422652500707
242,218.0,222.0,-5.848868108156523,-0.22321593706106804,0.12622850314006032
243,218.0,222.0,-6.019907268852819,-0.22974346782821467,0.1253493464632583
244,221.25,222.0,-6.18774408880364,-0.23614878460847152,0.12448665010604813
245,224.5,224.0,-4.3523991846565195,-0.16610476497358362,0.133920488065418
246,227.75,224.0,-4.513893092105889,-0.17226801112897308,0.13309039484922724
247,231.0,224.0,-4.672246266091378,-0.17831139447497185,0.1322764452856572
248,229.25,224.0,-4.8274790809959995,-0.18423569257860864,0.1314785346485459
249,227.5,224.0,-4.979611830843311,-0.19004167994007756,0.13069655862478602
250,225.75,224.0,-5.128664729496251,-0.1957301280003265,0.1299304133133032
251,224.0,224.0,-5.27465791085271,-0.20130180514852092,0.12917999522405052
252,224.0,224.0,-5.417611429044115,-0.20675747672962252,0.12844520127698789
253,224.0,224.0,-5.5575452586311656,-0.2120979050518594,0.12772592880107592
254,224.0,224.0,-5.694479294800175,-0.2173238493942192,0.12702207553326672
255,224.0,224.0,-5.828433353559916,-0.22243606601396151,0.12633353961749205
256,223.25,224.0,-5.959427171936511,-0.22743530815405555,0.12566021960366164
257,222.5,224.0,-6.08748040816991,-0.23232232605067873,0.12500201444665318
258,221.75,223.5,-6.7126126419085494,-0.25617984425090945,0.12178877851320896
259,221.0,223.25,-7.0848433744045,-0.2703856410342508,0.11987547905329292
260,222.25,223.0,-7.4541920287080075,-0.2844814463162429,0.11797699373462756
261,223.5,222.5,-8.070677949862528,-0.3080089870353783,0.11480820062589728
262,224.75,222.25,-8.434320405098163,-0.3218870211950885,0.11293904568390856
