WAVE,INTENSITY_RAW,INTENSITY_MED,INTENSITY_CORR,INTENSITY_SNV,INTENSITY_NORM
200,3736.0,3736.0,1645.4956136440946,9.174824878797793,0.9972963367782863
201,3736.0,3736.0,1648.1758294965293,9.18976901531178,0.9986487937589082
202,3736.0,3736.0,1650.853566710483,9.20469933162849,1.0
203,3705.5,3705.5,1623.0288264402388,9.049556335706328,0.9859594277907496
204,3675.0,3675.0,1595.2016098400777,8.894399532458795,0.9719176060068875
205,3644.5,3644.5,1567.3719180642843,8.739228928321866,0.9578745352308748
206,3614.0,3614.0,1539.53975226714,8.584044529731488,0.9438302160451703
207,3574.0,3574.0,1502.2051136029281,8.375876991138812,0.9249908779244934
208,3534.0,3534.0,1464.8680032259304,8.167695670964603,0.906150292559044
209,3494.0,3494.0,1427.5284222904302,7.9595005756448245,0.887308460531282
210,3454.0,3454.0,1390.18637195071,7.751291711615433,0.8684653824236671
211,3429.75,3429.75,1368.591853361053,7.630886695181946,0.8575686267078078
212,3405.5,3405.5,1346.9948676757417,7.510467922910768,0.8466706260770153
213,3381.25,3381.25,1325.3954160490575,7.390035401237845,0.8357713811137482
214,3357.0,3357.0,1303.7934996352851,7.26958913659915,0.8248708924004674
215,3328.25,3328.25,1277.6891195887056,7.124038389753615,0.8116984268370179
216,3299.5,3299.5,1251.5822770636016,6.978473912814215,0.7985247186884732
217,3270.75,3270.75,1225.4729732142566,6.832895712216913,0.7853497685372934
218,3242.0,3242.0,1199.3612091949533,6.687303794397667,0.7721735769659382
219,3214.25,3214.25,1174.2469861599734,6.54727388705399,0.7595007520418923
220,3186.5,3186.5,1149.1303052636001,6.407230275360283,0.7468266868625899
221,3158.75,3158.75,1124.011167660117,6.267172965752512,0.7341513820104916
222,3131.0,3131.0,1098.8895745038055,6.127101964666626,0.721474838068056
223,3080.75,3080.75,1051.2655269489483,5.861563550153502,0.6974433872046734
224,3030.5,3030.5,1003.6390261498282,5.596011457034182,0.6734106984158733
225,2980.25,2980.25,956.0100732607282,5.330445691744626,0.6493767722841153
226,2930.0,2930.0,908.3786694359308,5.064866260720791,0.6253416093918591
227,2902.5,2902.5,883.4948158297186,4.926120829099108,0.6127850306058902
228,2875.0,2875.0,858.6085135963747,4.787361744615064,0.6002272162243427
229,2847.5,2847.5,833.7197638901805,4.648589013704612,0.5876681668296755
230,2820.0,2820.0,808.8285678654202,4.5098026428037175,0.575107883004349
231,2788.75,2788.75,780.1849266763754,4.350093683617488,0.5606540872619776
232,2757.5,2757.5,751.5388414773292,4.19037109731273,0.546199058253866
233,2726.25,2726.25,722.8903134225641,4.030634890325401,0.5317427965624738
234,2695.0,2695.0,694.2393436663626,3.8708850690914596,0.5172853027702606
235,2671.2,2671.2,673.0359333630074,3.7526607634454785,0.5065859032231247
236,2647.4,2647.4,651.830083666782,3.634422856424806,0.4958852727400876
237,2623.6,2623.6,630.6217957319684,3.5161713544653965,0.48518341190360853
238,2599.8,2599.8,609.4110707128484,3.3979062640032036,0.47448032129614687
239,2576.0,2576.0,588.1979097637063,3.279627591474195,0.46377600150016307
240,2551.75,2551.75,566.5323140388234,3.1588262687466195,0.4528433797298547
241,2527.5,2527.5,544.8642846924831,3.0380113768241412,0.4419095299359432
242,2503.25,2503.25,523.1938228789677,2.917182922142717,0.430974452700888
243,2479.0,2479.0,501.5209297525603,2.796340911138307,0.42003814860714916
244,2453.75,2453.75,478.8456064675429,2.669909628985307,0.40859601075216057
245,2428.5,2428.5,456.16785417819847,2.543464803381237,0.39715264720340737
246,2403.25,2403.25,433.4876740388104,2.417006440762058,0.38570805854334966
247,2378.0,2378.0,410.80506720366,2.290534547563722,0.3742622453544464
248,2359.5,2359.5,394.87003482703085,2.201685248737717,0.36622130874307857
249,2341.0,2341.0,378.932578063205,2.112822432204473,0.3581791487677848
250,2322.5,2322.5,362.99269806646566,2.0239461043999514,0.3501357660110248
251,2304.0,2304.0,347.050395991095,1.9350562717601079,0.34209116105525816
252,2280.75,2280.75,326.3556729913762,1.8196682647284976,0.3316484489290745
253,2257.5,2257.5,305.65853022159195,1.7042667657334853,0.32120451576880377
254,2234.25,2234.25,284.9589688360238,1.5888517812110237,0.31075936215690514
255,2211.0,2211.0,264.25698998895587,1.4734233175970781,0.3003129886758389
256,2194.75,2194.75,250.55259483466966,1.397011430158516,0.29339764830324144
257,2178.5,2178.5,236.8457845274488,1.320586076500386,0.28648108922639565
258,2162.25,2162.25,223.13656022157534,1.2441472630586432,0.2795633120277609
259,2146.0,2146.0,209.42492307133193,1.167694996269246,0.2726443172897969
260,2122.75,2122.75,188.71087423100084,1.0521992337372366,0.2621918531997859
261,2099.5,2099.5,167.99441485486568,0.9366900307294924,0.2517381727353652
262,2076.25,2076.25,147.27554609720937,0.8211673936819737,0.24128327647899467
263,2053.0,2053.0,126.55426911231257,0.7056313290306273,0.23082716501313294
264,2038.75,2038.75,114.83058505446047,0.6402633345654588,0.22491130628546882
265,2024.5,2024.5,103.10449507793373,0.5748819253683826,0.2189942335132331
266,2010.25,2010.25,91.37600033701574,0.5094871078753609,0.21307594727888585
267,1996.0,1996.0,79.64510198598941,0.4440788885223537,0.20715644816488685
268,1982.5,1982.5,68.66180117913677,0.3828390646914852,0.20161419236746442
269,1969.0,1969.0,57.6760990707412,0.3215858518725484,0.19607072485530963
270,1955.5,1955.5,46.687996815084716,0.260319256501498,0.19052604621088182
271,1942.0,1942.0,35.69749556645047,0.19903928501429521,0.1849801570166409
272,1921.75,1921.75,17.954596479121165,0.10010982533137398,0.1760269573311257
273,1901.5,1901.5,0.2093007073788158,0.0011670024042137353,0.16707254826071644
274,1881.25,1881.25,-17.53839059449342,-0.09778917733122446,0.15811693038787303
275,1861.0,1861.0,-35.2884762722133,-0.1967587074389845,0.14916010429505494
276,1845.0,1845.0,-48.79095517149767,-0.2720447661214787,0.14234665237607966
277,1829.0,1829.0,-62.295826138064285,-0.34734416230437765,0.13553199340204908
278,1813.0,1813.0,-75.8030880176293,-0.4226568895517163,0.12871612795542348
279,1797.0,1797.0,-89.31273965591208,-0.49798294142754757,0.12189905661866146
280,1791.0,1791.0,-92.82477989862855,-0.5175650988803133,0.1201268548244766
281,1785.0,1785.0,-96.33920759149669,-0.5371605680896506,0.1183534483050751
282,1779.0,1779.0,-99.85602158023335,-0.5567693426195984,0.11657883764291685
283,1773.0,1773.0,-103.37522071055628,-0.5763914160342005,0.11480302342046132
284,1751.75,1751.75,-122.14680382818256,-0.681056531136275,0.10533074207353227
285,1730.5,1730.5,-140.9207697788297,-0.7857349322510866,0.09585725833122531
286,1709.25,1709.25,-159.69711740821526,-0.8904266129426782,0.08638257277600002
287,1688.0,1688.0,-178.47584556205538,-0.9951315667750847,0.07690668599031669
288,1680.75,1680.75,-183.25695308606964,-1.0217896896505316,0.07449410334698825
289,1673.5,1673.5,-188.04043882597284,-1.048461072794875,0.07208032063812123
290,1666.25,1666.25,-192.82630162748455,-1.0751457097721693,0.06966533844617419
291,1659.0,1659.0,-197.61454033632072,-1.1018435941464477,0.06724915735360752
292,1641.25,1641.25,-212.9051537981993,-1.1870997927281275,0.05953339935011473
293,1623.5,1623.5,-228.19814085883718,-1.2723692258348756,0.05181644361092158
294,1605.75,1605.75,-243.49350036395208,-1.3576518870307364,0.04409829071848749
295,1588.0,1588.0,-258.7912311592613,-1.442947769879751,0.03637894125527216
296,1583.0,1583.0,-261.3413320904817,-1.4571664218610785,0.03509214123780832
297,1578.0,1578.0,-263.89380200333176,-1.4713982826236465,0.033804145814482295
298,1573.0,1573.0,-266.4486397435278,-1.4856433457314915,0.03251495556775419
299,1568.0,1568.0,-269.00584415678713,-1.4999016047486546,0.03122457108008375
300,1558.0,1558.0,-276.565414088828,-1.5420516595469784,0.027409955508803624
301,1548.0,1548.0,-284.1273483853672,-1.5842148973827057,0.023594146861500326
302,1538.0,1538.0,-291.69164589212187,-1.626391311819877,0.019777145720633577
