WAVE,INTENSITY_RAW,INTENSITY_MED,INTENSITY_CORR,INTENSITY_SNV,INTENSITY_NORM
200,5757.0,5757.0,764.8747441414953,2.6734835473462693,0.5813088793345568
201,5757.0,5757.0,754.4262683332436,2.636962759619701,0.576755924043592
202,5757.0,5757.0,744.0356979251455,2.600644369914245,0.5722282012078527
203,5762.75,5757.0,733.7028766760059,2.5645278321166094,0.5677256427447599
204,5768.5,5757.0,723.4276486060562,2.5286126010272723,0.5632481806856527
205,5774.25,5757.0,713.2098579967178,2.492898132359654,0.5587957471756841
206,5780.0,5757.0,703.0493493904132,2.457383882739459,0.554368274473739
207,5771.5,5757.0,692.9459675903154,2.4220693097037973,0.5499656949523257
208,5763.0,5757.0,682.8995576601465,2.3869538717004835,0.5455879410974869
209,5754.5,5754.5,670.4099649239388,2.3432987229992635,0.5401455628622421
210,5746.0,5746.0,651.9770349658356,2.2788696967438797,0.5321133572543726
211,5722.25,5722.25,618.3506136298547,2.1613345252841687,0.5174605413080551
212,5698.5,5698.5,584.7805470196699,2.0439963317393186,0.5028322821058688
213,5674.75,5674.75,551.2666814983986,1.926854579098949,0.48822851270007217
214,5651.0,5651.0,517.8088636883695,1.809908731258705,0.47364916625587583
215,5650.25,5650.25,507.40694047091256,1.773550659828536,0.4691164963987348
216,5649.5,5650.0,497.56075898612653,1.7391350847224376,0.4648259927013868
217,5648.75,5649.5,487.5201666326675,1.704039981023189,0.4604507738733929
218,5648.0,5649.5,478.035011067529,1.670886307769304,0.45631758832475866
219,5648.5,5649.0,468.1051402058056,1.6361782113398862,0.4519906167254393
220,5649.0,5648.75,458.4804022204944,1.6025366525770484,0.4477966077102905
221,5649.5,5648.5,448.9106455422543,1.5690872711883388,0.4436265569678628
222,5650.0,5648.0,439.14571885920213,1.5349557077812044,0.43937146029889473
223,5626.25,5626.25,408.1854711166734,1.4267396716322867,0.4258804376506343
224,5602.5,5602.5,375.27975151701685,1.3117235848323383,0.4115416696902454
225,5578.75,5578.75,342.4284095193643,1.1968975652628948,0.3972265969362482
226,5555.0,5555.0,309.631294839417,1.0822610876319345,0.38293515390179955
227,5542.75,5542.75,288.38825744920996,1.008009830947911,0.3736784353854471
228,5530.5,5530.5,267.19914757691095,0.9339470683055338,0.36444521594996476
229,5518.25,5518.25,246.06381570658596,0.8600722770984641,0.35523543044332706
230,5506.0,5506.0,224.98211257797902,0.7863849356140401,0.3460490138249208
231,5503.75,5503.75,213.95388918629942,0.7478377433842771,0.3412434317512719
232,5501.5,5501.5,202.97899678198246,0.7094769601298003,0.33646108881848347
233,5499.25,5500.0,192.80728687049213,0.6739235583407668,0.3320287351135437
234,5497.0,5499.4,183.58861121207883,0.6417013181767893,0.32801166899931555
235,5497.6,5499.25,174.8728218215765,0.6112368274662277,0.32421373711444845
236,5498.2,5498.8,165.90977096816096,0.579908078315896,0.32030806029084746
237,5498.8,5498.2,156.84931117514407,0.5482388535525528,0.316359937223882
238,5499.4,5497.6,147.84129521975592,0.5167529368904823,0.312434666719567
239,5500.0,5497.0,138.88557613289868,0.48544981462535863,0.30853218473566857
240,5484.25,5484.25,117.83200719895467,0.4118608112114818,0.2993580276786375
241,5468.5,5468.5,93.83044195555067,0.3279676113375368,0.28889927221307105
242,5452.75,5462.0,79.13073419333432,0.2765873988856385,0.2824938295954251
243,5437.0,5455.75,64.7327379557546,0.2262617653740686,0.27621985869744897
244,5443.25,5452.75,53.636307538850815,0.18747616762608582,0.2713845552039419
245,5449.5,5452.75,45.59129749101248,0.1593562667326774,0.26787891746927417
246,5455.75,5449.5,34.3475626127738,0.12005579245511125,0.2629794256061976
247,5462.0,5443.5,20.40495795658444,0.07132189917260799,0.25690389298266475
248,5452.75,5443.25,12.263338826594008,0.04286431842555536,0.2533561575449625
249,5443.5,5437.0,-1.8274392215835178,-0.00638748857899067,0.24721605791267035
250,5434.25,5437.0,-9.617520381068971,-0.033616330911536776,0.2438215062208233
251,5425.0,5443.25,-11.107048593962645,-0.03882271169607792,0.24317243974621083
252,5413.0,5443.5,-18.54616755155166,-0.06482482811082212,0.2399308209072868
253,5401.0,5443.5,-26.185020694533705,-0.09152507982494815,0.23660216728617436
254,5389.0,5443.5,-33.77375121323894,-0.11805013682597867,0.2332953547518947
255,5377.0,5443.5,-41.31250204785556,-0.14440049873590322,0.23001032101782362
256,5412.0,5443.5,-48.8014158886499,-0.1705766643031539,0.22674700390624114
257,5447.0,5447.0,-52.740635176186515,-0.18434550428026447,0.22503047705327223
258,5482.0,5467.0,-40.13030210154284,-0.14026832921357443,0.23052546826028475
259,5517.0,5479.5,-34.970558606547456,-0.12223336407966952,0.23277384226972708
260,5504.5,5482.0,-39.7615463839893,-0.138979409228413,0.23068615469207826
261,5492.0,5483.0,-46.0034068778441,-0.160796721753068,0.2279662448906395
262,5479.5,5492.0,-44.19628128348904,-0.1544802358427912,0.22875370539562134
263,5467.0,5499.0,-44.34031054793286,-0.15498366450451162,0.22869094420311464
264,5483.0,5504.5,-45.9356353700432,-0.1605598385084945,0.22799577653244843
265,5499.0,5515.0,-42.482396200746734,-0.14848965554732538,0.22950053606248422
266,5515.0,5517.0,-47.48073324327379,-0.16596045315129843,0.22732249540837982
267,5531.0,5531.0,-40.43078645336209,-0.14131861878971333,0.23039453128492351
268,5540.75,5540.75,-37.582695539495035,-0.13136362386029396,0.23163559561176042
269,5550.5,5550.5,-34.68659996311635,-0.12124083717620655,0.23289757811711295
270,5560.25,5560.25,-31.742638938839264,-0.11095074533735638,0.23418041813778762
271,5570.0,5570.0,-28.750951434694798,-0.10049383408176446,0.23548405511803983
272,5591.5,5591.5,-13.961676172329135,-0.04880055437295872,0.2419285270478254
273,5613.0,5613.0,0.8750483727590108,0.00305857585930011,0.24839367514768476
274,5634.5,5613.0,-5.740916028990796,-0.02006635029806512,0.2455107484241533
