WAVE,INTENSITY_RAW,INTENSITY_MED,INTENSITY_CORR,INTENSITY_SNV
1785,1895.7307314769976,1892.9502541335178,-181.9472722511814,-0.8207147886247704
1786,1898.5112088204776,1892.1690339854822,-179.5118504541906,-0.809729261550917
1787,1898.4438871235718,1892.168999419288,-176.29069097660158,-0.7951994849454941
1788,1893.9223156455519,1892.1689648530937,-173.0650248164443,-0.7806493799175251
1789,1889.400744167532,1889.400744167532,-172.60308371131782,-0.7785656889022099
1790,1880.1669335654888,1880.1669335654888,-178.60231727669725,-0.8056266041146294
1791,1866.2396951732503,1866.2396951732503,-189.29060940286763,-0.853838590502523
1792,1852.3124567810116,1852.3124567810116,-199.97457851249487,-0.9020310769354871
1793,1845.2369094627384,1845.2369094627384,-203.80257993882333,-0.9192981529547792
1794,1842.4506321663778,1842.4506321663778,-203.33708133353116,-0.917198415021253
1795,1839.6643548700174,1839.6643548700174,-202.86739950862534,-0.9150798077188238
1796,1836.8765526118627,1836.8765526118627,-202.39510640451203,-0.9129494216442466
1797,1834.088186326743,1834.088186326743,-201.9192882515315,-0.9108031350304628
1798,1831.2998200416234,1831.2998200416234,-201.43942837248596,-0.9086386172867914
1799,1825.553737079861,1825.553737079861,-203.91329097640732,-0.9197975404129419
1800,1819.273379440972,1819.273379440972,-206.91748177681666,-0.9333486301722995
1801,1812.9930218020827,1817.703101795407,-205.20769399496476,-0.9256362412993387
1802,1803.335472803056,1812.9930218020827,-206.6338580403126,-0.9320692804350168
1803,1793.562673219868,1812.4585819624217,-203.88057965449525,-0.9196499885133365
1804,1785.6952643115433,1809.453998664812,-203.59369086486504,-0.9183559110071066
1805,1797.5746314881776,1807.2140621294363,-202.53845003765105,-0.9135960058887741
1806,1809.453998664812,1803.335472803056,-203.11820548116498,-0.9162111254252773
1807,1817.703101795407,1800.7867558823532,-202.3644809204418,-0.9128112783933243
1808,1812.4585819624217,1797.5746314881776,-202.27060532096675,-0.9123878310295528
1809,1807.2140621294363,1793.562673219868,-202.9730543323294,-0.9155563879677641
1810,1800.7867558823532,1792.0428679603208,-201.17989048111372,-0.9074679122631756
1811,1792.0428679603208,1785.6952643115433,-204.21111473330893,-0.9211409425902247
1812,1783.2989800382882,1783.2989800382882,-203.28765904862712,-0.9169754845007428
1813,1777.481333606272,1777.481333606272,-205.78225484023596,-0.928227929412298
1814,1775.0304381358885,1776.2027608827646,-203.73451627210943,-0.918991136217738
1815,1772.5795426655052,1775.0304381358885,-201.57731725767235,-0.909260596643004
1816,1766.7921469804737,1774.8972921229047,-198.3777813694419,-0.8948283581833865
1817,1758.7336881241276,1772.5795426655052,-197.35973926166594,-0.8902362463976111
1818,1750.6752292677816,1772.5795426655052,-194.0208886525554,-0.8751755970237506
1819,1755.867234016051,1772.5795426655052,-190.67902976153823,-0.8601013781062601
1820,1766.034997449408,1772.5795426655052,-187.3342134905581,-0.8450138192499999
