WAVE,INTENSITY_RAW,INTENSITY_MED,INTENSITY_CORR,INTENSITY_SNV,INTENSITY_NORM
200,5762.0,5762.0,391.04662635643945,3.6292172411714363,0.47305319841704896
201,5762.0,5762.0,388.84625026213234,3.6087960373550882,0.4716456639904536
202,5762.0,5762.0,386.6800576724527,3.588692083083925,0.47025999603464447
203,5768.5,5764.0,386.54789598709067,3.587465519715748,0.4701754549770929
204,5775.0,5764.0,384.4496130742709,3.5679918201341563,0.4688332274169173
205,5781.5,5764.0,382.38505726978747,3.5488311343847245,0.46751257438039506
206,5788.0,5764.0,380.354077376036,3.529982059235931,0.46621339914959053
207,5782.0,5764.0,378.3565226610426,3.5114431957776673,0.46493560530442224
208,5776.0,5764.0,376.39224285749333,3.493213149412231,0.46367909672204183
209,5770.0,5764.0,374.46108816177,3.4752905298453785,0.46244377757621746
210,5764.0,5764.0,372.56290923299093,3.4576739510774197,0.4612295523367201
211,5758.0,5758.0,364.6975571920366,3.3846773585716114,0.4561982516406355
212,5752.0,5752.0,356.8648836205957,3.3119840477130036,0.45118785467594835
213,5746.0,5746.0,349.0647405601994,3.239592645331774,0.44619826679673
214,5740.0,5740.0,341.2969805112607,3.167501782516881,0.441229393650589
215,5736.25,5736.25,335.8114564321204,3.1165918469156746,0.437720418976085
216,5732.5,5732.5,330.358021738085,3.0659797257995756,0.43423197120804047
217,5728.75,5728.75,324.936530300467,3.0156640629805582,0.43076395687099944
218,5725.0,5725.0,319.546836445641,2.965643506493928,0.4273162827806001
219,5709.75,5709.75,302.6887949540769,2.8091877523460953,0.41653254729749795
220,5694.5,5694.5,285.86226105939477,2.6530244132355616,0.4057689665631342
221,5679.25,5679.25,269.06709044741,2.4971521498143026,0.39502544826275243
222,5664.0,5664.0,252.3031392551875,2.341569626922239,0.38430190037025114
223,5634.75,5634.75,221.5702640700838,2.0563446103256933,0.3646427248487534
224,5605.5,5605.5,190.86832192880593,1.7714066764666228,0.3450033365464573
225,5576.25,5576.25,160.1971703164645,1.4867545026958622,0.325383644299578
226,5547.0,5547.0,129.5566671656261,1.2023867705169864,0.30578355723055856
227,5533.5,5533.5,114.69667085537003,1.0644744317367942,0.29627792933363695
228,5520.0,5520.0,99.86704021033984,0.9268439099787923,0.2867917257157294
229,5506.5,5506.5,85.0676344998119,0.789493899152264,0.27732485635434445
230,5493.0,5493.0,70.29831343674778,0.6524230972842364,0.26787723151080667
231,5446.0,5446.0,22.05893717685376,0.2047241165847567,0.23701951451462747
232,5399.0,5399.0,-26.150633682354055,-0.24269824678379695,0.20618086340798994
233,5352.0,5352.0,-74.3305381024893,-0.6898452824934228,0.17536118930006514
234,5305.0,5305.0,-122.48091460522846,-1.13671827613316,0.1445604035814426
235,5294.8,5294.8,-133.8019012732484,-1.2417858492393812,0.1373186059089939
236,5284.6,5284.6,-145.0936357511555,-1.3465819392396394,0.13009552024888876
237,5274.4,5274.4,-156.35625524642728,-1.4511078195261842,0.12289105883238222
238,5264.2,5264.2,-167.5898965303304,-1.5553647594428877,0.1157051341697643
239,5254.0,5254.0,-178.7946959388628,-1.6593540242939897,0.10853765904975725
240,5235.75,5235.75,-198.02078937367241,-1.8377871447229008,0.09623913041710785
241,5217.5,5217.5,-217.21831230299085,-2.015955108610037,0.08395887773745031
242,5199.25,5199.25,-236.38739976255874,-2.193859169192237,0.0716968146312543
