-0.117,206492.0379
4.17,206471.9408
8.453,206518.1642
12.732,206505.101
17.008,206470.9359
21.28,206463.9019
25.549,206476.965
29.813,206457.8727
34.075,206470.9359
38.332,102200.7927
42.586,56993.90324
46.837,47635.53138
51.084,40380.82995
55.327,34532.68703
59.567,30235.4321
63.803,26314.77763
68.036,22735.41727
72.265,19562.27917
76.49,16891.03919
80.712,14531.6611
84.931,12534.81884
89.145,10904.10476
93.357,9677.10885
97.564,8692.69348
101.769,7766.21552
105.969,7211.02708
110.167,6867.63276
114.36,7030.29492
118.55,7574.46394
122.737,8277.04967
126.92,8482.93289
131.1,8274.15239
135.276,8024.20179
139.448,7675.84846
143.617,7411.80429
147.783,7279.30905
151.945,7092.54345
156.104,7021.27598
160.259,6910.82008
164.411,6784.32373
168.559,6540.29244
172.704,6342.47463
176.845,6292.26208
180.983,6132.57546
185.117,6053.25601
189.248,6050.24321
193.376,5984.96187
197.5,5906.61779
201.62,5756.97218
205.738,5780.07693
209.851,5745.93902
213.962,5650.51665
218.069,5647.51182
222.172,5649.51591
226.272,5555.1091
230.369,5505.89551
234.463,5496.8513
238.552,5499.86052
242.639,5436.60078
246.722,5461.70241
250.802,5424.53497
254.878,5377.33504
258.951,5516.94943
263.021,5466.72622
267.087,5531.01065
271.15,5570.17255
275.21,5655.53007
279.266,5613.3624
283.319,5622.41216
287.368,5635.45659
291.414,5732.88483
295.457,5808.19613
299.496,5860.4334
303.532,5933.75572
307.565,5893.57486
311.595,5886.53638
315.621,5822.25209
319.644,5863.44963
323.663,5808.19176
327.679,5851.39408
331.692,5810.21619
335.702,5865.44774
339.708,5823.26573
343.711,5754.97531
347.711,5767.02721
351.707,5748.94189
355.7,5693.69745
359.69,5713.80092
363.677,5639.4632
367.66,5659.56858
371.64,5652.5356
375.617,5662.58418
379.59,5693.7095
383.561,5722.82886
387.528,5763.02896
391.491,5740.91473
395.452,5807.18854
399.409,5799.15513
403.363,5739.91251
407.314,5725.8524
411.262,5675.62933
415.206,5698.72595
419.147,5646.49463
423.085,5647.50362
427.02,5639.47551
430.951,5634.46289
434.879,5562.12618
438.804,5567.15448
442.726,5633.44738
446.645,5592.26743
450.56,5596.29237
454.473,5611.33741
458.382,5637.46477
462.288,5670.60659
466.191,5665.59568
470.09,5690.70736
473.987,5665.57918
477.88,5700.73829
481.77,5695.72338
485.657,5783.09366
489.541,5791.13253
493.421,5716.79546
497.299,5747.9397
501.173,5807.194
505.044,5792.14061
508.912,5919.66559
512.777,5954.82015
516.639,5940.76477
520.497,6003.04295
524.353,6049.23244
528.205,5987.98679
532.055,5948.80078
535.901,5939.75705
539.744,5928.72467
543.584,5939.73682
547.421,5885.53096
551.255,5880.51839
555.085,5924.71032
558.913,6007.06585
562.737,6019.10553
566.559,6072.34121
570.377,6111.5044
574.192,6153.66889
578.005,6094.42603
581.814,6100.45577
585.62,6067.31574
589.423,6010.07579
593.223,6023.11262
597.02,6027.13971
600.813,6010.05946
604.604,6197.85663
608.392,6269.15993
612.177,6378.61076
615.958,6548.32364
619.737,6762.20203
623.513,7002.1685
627.285,7400.77846
631.055,7504.19722
634.821,7401.7691
638.585,7220.04542
642.345,7079.48355
646.103,6924.74047
649.857,6847.54937
653.609,6857.59949
657.357,6759.18596
661.103,6683.87393
664.845,6584.45416
668.585,6491.09159
672.321,6417.77285
676.055,6318.37424
679.785,6339.4659
683.513,6237.0235
687.237,6273.1889
690.959,6311.34281
694.678,6306.31981
698.393,6384.63592
702.106,6384.65313
705.816,6257.10609
709.523,6153.66025
713.227,6087.39562
716.928,5980.94992
720.626,5932.72991
724.321,5895.55524
728.013,5816.23008
731.702,5756.92332
735.388,5685.68513
739.072,5615.38016
742.752,5552.09994
746.43,5471.73322
750.104,5430.56836
753.776,5355.23868
757.445,5362.28264
761.11,5344.19115
764.773,5256.79355
768.433,5216.62547
772.091,5207.59333
775.745,5252.79082
779.396,5261.83236
783.045,5297.97669
786.69,5230.68699
790.333,5231.69185
793.973,5258.80902
797.61,5215.60491
801.244,5219.62918
804.875,5057.93181
808.504,5045.87432
812.129,5079.01975
815.752,5107.14476
819.372,5126.21545
822.989,5207.59333
826.603,5179.46156
830.214,5038.8419
833.822,5043.861
837.428,5070.98129
841.031,5155.36222
844.631,5272.86373
848.228,5336.15726
851.822,5504.88677
855.413,5651.50646
859.002,5563.9579
862.588,5359.27032
866.171,5064.94888
869.751,4872.09727
873.328,4808.81309
876.903,4690.28038
880.475,4706.35539
884.044,4738.49741
887.61,4731.46584
891.173,4658.13771
894.734,4638.04552
898.292,4581.78947
901.847,4569.74237
905.399,4545.63924
908.948,4445.17234
912.495,4444.16356
916.039,4372.84286
919.58,4415.03493
923.119,4445.17023
926.654,4368.834
930.187,4336.67427
933.717,4275.4038
937.245,4240.24367
940.769,4216.13156
944.291,4183.98622
947.81,4174.94378
951.327,4181.97548
954.84,4118.68283
958.351,4105.62314
961.86,4158.87037
965.365,4136.76399
968.868,4227.18237
972.368,4216.12574
975.865,4282.43235
979.36,4282.43536
982.852,4204.07326
986.341,4216.12787
989.827,4245.27295
993.311,4249.28554
996.792,4241.24667
1000.271,4197.03447
1003.746,4173.94475
1007.219,4150.83252
1010.69,4081.51607
1014.157,4016.21635
1017.622,4041.32962
1021.084,4000.13746
1024.544,4018.22328
1028.001,3994.11247
1031.455,3996.12333
1034.907,4006.15979
1038.356,4005.15965
1041.802,3952.92589
1045.245,3914.7437
1048.686,3965.98437
1052.125,3940.87176
1055.56,3870.54788
1058.993,3889.63221
1062.423,3930.82034
1065.851,3939.8623
1069.276,3911.73458
1072.699,3869.53397
1076.118,3878.57663
1079.536,3827.34044
1082.95,3813.27978
1086.362,3812.27391
1089.771,3866.52132
1093.178,3868.53273
1096.582,3840.40277
1099.983,3704.77534
1103.382,3672.62416
1106.778,3608.32423
1110.172,3597.27481
1113.563,3585.22063
1116.951,3569.14086
1120.337,3510.86932
1123.721,3383.27122
1127.101,3336.05271
1130.479,3255.67438
1133.855,3234.57521
1137.228,3178.30932
1140.598,3175.29401
1143.966,3156.19992
1147.331,3121.04073
1150.693,3083.86224
1154.053,3102.95386
1157.411,3062.76555
1160.766,3084.86823
1164.118,3032.61782
1167.468,3117.01732
1170.815,3163.24067
1174.159,3191.37198
1177.502,3204.43315
1180.841,3204.43278
1184.178,3161.22636
1187.513,3105.96787
1190.845,3080.85157
1194.174,3033.62839
1197.501,3011.52297
1200.825,2976.35447
1204.147,2993.43553
1207.466,2959.2737
1210.783,2933.14786
1214.097,2939.17831
1217.409,2945.20647
1220.718,2938.17335
1224.025,2937.17043
1227.329,2961.2794
1230.631,2983.38899
1233.93,2993.43666
1237.227,2995.44738
1240.521,3027.59595
1243.813,3043.6739
1247.102,3062.76134
1250.389,3068.79262
1253.673,3044.6794
1256.955,3041.63876
1260.234,3104.96369
1263.511,3091.90099
1266.785,3161.21834
1270.057,3232.56434
1273.326,3329.01996
1276.593,3430.48914
1279.857,3552.05877
1283.119,3592.24861
1286.379,3642.48478
1289.636,3637.45995
1292.891,3586.21266
1296.143,3446.56562
1299.392,3333.03602
1302.64,3265.71842
1305.884,3209.45466
1309.127,3157.21317
1312.367,3147.15757
1315.604,3029.60545
1318.839,3047.69071
1322.072,2979.3674
1325.302,2990.42147
1328.53,2936.16509
1331.755,2931.13993
1334.978,2846.74139
1338.199,2834.68257
1341.417,2836.69087
1344.632,2861.81117
1347.846,2867.84014
1351.056,2873.86866
1354.265,2913.05421
1357.471,2882.91165
1360.675,2859.79971
1363.876,2855.78381
1367.075,2881.90577
1370.271,2866.83601
1373.465,2852.76735
1376.657,2919.08497
1379.846,2865.82988
1383.033,2847.74315
1386.217,2837.69455
1389.4,2805.54583
1392.579,2796.50244
1395.757,2824.6352
1398.932,2773.39086
1402.104,2805.54542
1405.275,2832.67558
1408.443,2831.66826
1411.608,2902.00377
1414.771,2885.92714
1417.932,2851.7649
1421.091,2767.36276
1424.247,2764.34962
1427.401,2799.5139
1430.552,2714.10902
1433.701,2754.29861
1436.848,2772.38706
1439.992,2786.4541
1443.134,2756.31068
1446.274,2741.23874
1449.412,2802.5306
1452.547,2788.46494
1455.679,2773.39135
1458.81,2790.47263
1461.938,2718.12958
1465.064,2741.23858
1468.187,2720.1387
1471.308,2653.82421
1474.427,2656.83474
