574.192,1149.57508,574.192,1120.43369
578.005,1149.57477,578.005,1161.63327
581.814,1131.48706,581.814,1147.56507
585.62,1174.69657,585.62,1153.5942
589.423,1145.55493,589.423,1146.55981
593.223,1143.54571,593.223,1143.54571
597.02,1130.48222,597.02,1122.44322
600.813,1124.45318,600.813,1112.39467
604.604,1108.3751,604.604,1145.55549
608.392,1117.41876,608.392,1104.35537
612.177,1114.40433,612.177,1118.42384
615.958,1090.28729,615.958,1099.33118
619.737,1105.36038,619.737,1100.336
623.513,1087.27272,623.513,1096.3166
627.285,1084.25802,627.285,1081.24339
631.055,1085.26255,631.055,1097.32107
634.821,1051.09718,634.821,1085.26298
638.585,1104.35592,638.585,1099.33154
642.345,1094.30696,642.345,1073.20456
646.103,1099.33308,646.103,1115.41105
649.857,1065.1656,649.857,1074.20949
653.609,1075.21392,653.609,1065.16516
657.357,1066.17037,657.357,1055.11673
661.103,1068.18023,661.103,1089.28263
664.845,1055.11723,664.845,1064.16111
668.585,1052.10178,668.585,1051.0969
672.321,1021.95596,672.321,1036.02423
676.055,1045.06768,676.055,1028.98965
679.785,1024.97016,679.785,1012.91163
683.513,1013.91662,683.513,1008.89224
687.237,1000.85284,687.237,993.8187
690.959,1007.88724,690.959,988.79457
694.678,1008.89202,694.678,1024.97006
698.393,1002.86311,698.393,1004.87286
702.106,999.84792,702.106,993.81866
705.816,1016.93137,705.816,990.80456
709.523,967.69262,709.523,1017.93649
713.227,1009.89676,713.227,1004.87237
716.928,1003.86753,716.928,1016.93094
720.626,997.83878,720.626,1004.87292
724.321,1007.888,724.321,988.79533
728.013,977.74132,728.013,1010.90227
731.702,978.74756,731.702,986.78657
735.388,948.59924,735.388,966.68704
739.072,949.6042,739.072,947.59444
742.752,963.67251,742.752,938.55056
746.43,967.69277,746.43,951.61473
750.104,944.58009,750.104,917.44839
753.776,941.56552,753.776,936.54113
757.445,923.47714,757.445,930.51129
761.11,909.40912,761.11,926.49205
764.773,913.42913,764.773,900.36572
768.433,932.52148,768.433,918.45319
772.091,920.46284,772.091,917.44821
775.745,921.46762,775.745,912.42371
779.396,906.39426,779.396,919.45767
783.045,921.46804,783.045,910.41438
786.69,933.52621,786.69,908.40426
790.333,905.38979,790.333,900.3654
793.973,905.38991,793.973,891.32162
797.61,896.34656,797.61,906.39534
801.244,886.29756,801.244,899.36097
804.875,877.25302,804.875,861.17497
808.504,868.20922,808.504,861.17507
812.129,864.18983,812.129,861.17519
815.752,870.21887,815.752,826.00423
819.372,856.15112,819.372,864.19015
822.989,849.11628,822.989,857.15531
826.603,856.1508,826.603,845.09714
830.214,835.04813,830.214,866.19936
833.822,845.0973,833.822,849.11682
837.428,830.02423,837.428,817.96569
841.031,829.01876,841.031,832.03339
844.631,834.04395,844.631,842.08298
848.228,794.85296,848.228,800.88223
851.822,829.01907,851.822,827.00931
855.413,814.9514,855.413,829.01969
859.002,801.8904,859.002,780.78797
862.588,792.84273,862.588,795.85737
866.171,788.82437,866.171,777.77071
869.751,780.78499,869.751,769.73133
873.328,765.71172,873.328,767.72148
876.903,758.67775,876.903,750.63873
880.475,770.73587,880.475,752.64806
884.044,733.55596,884.044,735.56571
887.61,700.39485,887.61,720.49241
891.173,684.31665,891.173,713.4581
894.734,700.39475,894.734,700.39475
898.292,681.3024,898.292,671.25362
901.847,683.31159,901.847,668.23843
905.399,669.24287,905.399,666.22824
908.948,645.12659,908.948,659.19488
912.495,640.10243,912.495,633.06829
916.039,657.18524,916.039,634.07306
919.58,616.99007,919.58,623.01933
923.119,631.05842,923.119,637.08769
926.654,613.97496,926.654,610.96033
930.187,597.89746,930.187,598.90234
933.717,572.77536,933.717,570.7656
937.245,571.77022,937.245,575.78973
940.769,564.73622,940.769,547.65332
944.291,553.68245,944.291,575.78973
947.81,551.67285,947.81,558.70698
951.327,546.64857,951.327,554.68758
954.84,546.64852,954.84,564.73629
958.351,529.56563,958.351,554.68753
961.86,537.60444,961.86,536.59956
965.365,550.66829,965.365,528.56101
968.868,555.69228,968.868,545.64352
972.368,538.60965,972.368,555.69255
975.865,532.58038,975.865,532.58038
979.36,533.58488,979.36,542.62876
982.852,515.49761,982.852,510.47323
986.341,533.58529,986.341,526.55116
989.827,523.53581,989.827,511.47731
993.311,522.53127,993.311,494.39476
996.792,499.41933,996.792,484.3462
1000.271,506.45409,1000.271,479.32245
1003.746,500.42391,1003.746,499.41903
1007.219,502.43374,1007.219,493.38987
1010.69,499.41908,1010.69,498.41421
1014.157,492.38507,1014.157,497.40944
1017.622,489.37046,1017.622,496.40458
1021.084,491.38058,1021.084,485.35133
1024.544,486.35602,1024.544,495.3999
1028.001,475.30228,1028.001,490.3754
1031.455,486.35583,1031.455,488.36558
1034.907,486.35645,1034.907,466.25894
1038.356,493.39038,1038.356,490.37576
1041.802,498.41412,1041.802,500.42387
1045.245,477.31221,1045.245,483.34146
1048.686,468.26816,1048.686,465.25353
1052.125,482.33604,1052.125,455.20444
1055.56,476.30665,1055.56,474.2969
1058.993,467.26303,1058.993,465.25328
1062.423,464.24861,1062.423,471.28273
1065.851,441.1366,1065.851,452.19022
1069.276,463.24345,1069.276,459.22395
1072.699,444.15142,1072.699,456.20991
1076.118,434.10267,1076.118,443.14654
1079.536,436.11217,1079.536,444.15116
1082.95,443.14602,1082.95,441.13628
1086.362,437.11695,1086.362,404.961
1089.771,419.0295,1089.771,405.96615
1093.178,432.09294,1093.178,426.0637
1096.582,431.08783,1096.582,441.13657
1099.983,435.1073,1099.983,431.0878
1103.382,414.00506,1103.382,433.09766
1106.778,435.10739,1106.778,407.9758
1110.172,439.1266,1110.172,445.15584
1113.563,406.97069,1113.563,418.02429
1116.951,418.02454,1116.951,433.09764
1120.337,421.03917,1120.337,421.03917
1123.721,426.0637,1123.721,421.03933
1127.101,421.03867,1127.101,428.07278
1130.479,431.08769,1130.479,434.10231
1133.855,414.00487,1133.855,396.92203
1137.228,424.05351,1137.228,436.11199
1140.598,438.12192,1140.598,429.07805
1143.966,399.9373,1143.966,416.01528
1147.331,431.08756,1147.331,427.06807
1150.693,423.04881,1150.693,423.04881
1154.053,403.95617,1154.053,401.94643
1157.411,403.95621,1157.411,408.98057
1160.766,417.01956,1160.766,422.04392
1164.118,438.12217,1164.118,440.13192
1167.468,422.04429,1167.468,419.02967
1170.815,428.07287,1170.815,430.08262
1174.159,433.09742,1174.159,426.06331
1177.502,435.10717,1177.502,429.07793
1180.841,420.0341,1180.841,424.05359
1184.178,442.14176,1184.178,433.09789
1187.513,423.04884,1187.513,410.99036
1190.845,441.13629,1190.845,427.06807
1194.174,424.05333,1194.174,409.98511
1197.501,438.12156,1197.501,425.05821
1200.825,408.98096,1200.825,399.9371
1204.147,429.07815,1204.147,426.06353
1207.466,417.01962,1207.466,414.005
1210.783,411.9956,1210.783,415.01022
1214.097,432.09277,1214.097,402.95144
1217.409,416.01468,1217.409,418.02443
1220.718,421.0394,1220.718,405.9663
1224.025,429.07788,1224.025,411.99503
1227.329,409.98615,1227.329,411.9959
1230.631,421.03889,1230.631,408.98042
1233.93,419.0293,1233.93,411.99519
1237.227,433.09735,1237.227,426.06324
