-0.117,206492.0379
4.17,98477.86999
8.453,12963.06817
12.732,4488.38241
17.008,2784.44471
21.28,1997.67746
25.549,1494.24564
29.813,1217.90662
34.075,954.62889
38.332,783.79959
42.586,652.161
46.837,542.62982
51.084,488.36558
55.327,414.00476
59.567,388.88319
63.803,360.74687
68.036,306.48385
72.265,279.35251
76.49,269.30345
80.712,247.19637
84.931,257.24527
89.145,259.2552
93.357,246.19204
97.564,285.38155
101.769,379.83936
105.969,713.45818
110.167,1596.7418
114.36,3387.29036
118.55,6027.13795
122.737,8807.9941
126.92,10383.51969
131.1,10785.79213
135.276,11037.56017
139.448,11330.42033
143.617,11481.84829
147.783,11603.27008
151.945,11724.57945
156.104,11853.99882
160.259,11909.13499
164.411,12011.47792
168.559,12112.68814
172.704,12131.76171
176.845,12242.05908
180.983,12412.47447
185.117,12476.70735
189.248,12423.56465
193.376,12579.96933
197.5,12648.11159
201.62,12657.11969
205.738,12681.20507
209.851,12770.47607
213.962,12872.69502
218.069,12983.01365
222.172,12848.64908
226.272,12999.04517
230.369,12944.90965
234.463,12920.82521
238.552,12803.50538
242.639,12822.63165
246.722,12753.41373
250.802,12921.82318
254.878,12929.87582
258.951,13053.21245
263.021,13139.4083
267.087,13154.46708
271.15,13248.66123
275.21,13300.73224
279.266,13265.71525
283.319,13364.0071
287.368,13312.82412
291.414,13317.86996
295.457,13372.94726
299.496,13373.00513
303.532,13437.19774
307.565,13552.43709
311.595,13608.53419
315.621,13691.69126
319.644,13720.85463
323.663,13833.02127
327.679,13886.22291
331.692,13926.31026
335.702,13974.39497
339.708,13966.3715
343.711,14034.54227
347.711,13944.33637
351.707,13834.04642
355.7,13936.25139
359.69,13973.41834
363.677,13935.2491
367.66,13988.46298
371.64,13984.44098
375.617,14110.75349
379.59,14278.07977
383.561,14357.22174
387.528,14363.37071
391.491,14598.78278
395.452,14509.53525
399.409,14616.76914
403.363,14589.77449
407.314,14629.86239
411.262,14694.96692
415.206,14640.83644
419.147,14408.30889
423.085,14424.36783
427.02,14373.29147
430.951,14406.4117
434.879,14370.21004
438.804,14448.41449
442.726,14486.5263
446.645,14577.71347
450.56,14680.97315
454.473,14737.98243
458.382,14926.44913
462.288,14930.44887
466.191,14997.64466
470.09,15145.95991
473.987,15045.65101
477.88,15140.88122
481.77,15084.80632
485.657,15015.63307
489.541,15041.70832
493.421,14973.47998
497.299,14988.56419
501.173,15042.67057
505.044,15088.8229
508.912,15186.90631
512.777,15223.00038
516.639,15197.97418
520.497,15297.23246
524.353,15317.23665
528.205,15326.32978
532.055,15298.17924
535.901,15334.22307
539.744,15328.28717
543.584,15301.05686
547.421,15350.2833
551.255,15240.11475
555.085,15334.31341
558.913,15248.16516
562.737,15368.34154
566.559,15447.54075
570.377,15392.42012
574.192,15448.46031
578.005,15450.50241
581.814,15632.86788
585.62,15627.8615
589.423,15641.90563
593.223,15632.79315
597.02,15712.99282
600.813,15675.88517
604.604,15544.64876
608.392,15615.79723
612.177,15603.73893
615.958,15587.73873
619.737,15522.60416
623.513,15562.64108
627.285,15659.87942
631.055,15642.8836
634.821,15725.95657
638.585,15849.1752
642.345,15848.17949
646.103,16005.00421
649.857,16060.5798
653.609,16115.71363
