WAVE,INTENSITY
824,17.041541194831815
825,39.29074538746156
826,15.665704159392071
827,-12.748947711075418
828,9.936741574271814
829,-24.44878158940671
830,-12.104001888997034
831,8.594291533855374
832,58.20300325691514
833,-25.102278223686127
834,6.483927836627998
835,33.79418696524448
836,-35.11571957963839
837,8.431967006544458
838,-17.378933006015068
839,36.94379279540296
840,-26.569071175160357
841,-7.865856959875623
842,-13.919755903167834
843,-40.6364625255305
844,0.8154992278047204
845,-8.659821393663144
846,-5.093953335866605
847,-26.696450514205043
848,-15.330850687050747
849,-7.909377060069767
850,35.10287064931219
851,4.195468497589809
852,9.920114017305231
853,21.90628863391994
854,36.40904943327899
855,-46.97974466749688
856,81.03151007516529
857,-17.481421335880277
858,14.081811428013504
859,-6.375965714117295
860,-15.8392115599433
861,-50.631581286401556
862,10.244174284710024
863,9.494990951411927
864,29.584408191276907
865,14.214222938873695
866,0.45269674406088356
867,-29.200190226298197
868,7.68121617033508
869,44.93349814336306
870,17.527349019800248
871,41.00915010563066
872,-48.16531783540679
873,4.02835407933438
874,-15.357236539273586
875,8.874060343162007
876,32.47169017808162
877,17.374563007530043
878,33.70711196667995
879,24.695152723196912
880,-52.06594079992175
881,3.676628798588711
882,31.34258178137886
883,-35.84998714556716
884,29.600544855177265
885,21.767752025090566
886,-9.920277723761727
887,-39.10913597637784
888,-27.729955825187886
889,-5.776857843943967
890,-52.56788157167289
891,7.465726694426871
892,11.123324135068913
893,-14.96782780443261
894,1.3077407757912058
895,-36.31503909531483
896,-32.868130822402286
897,-21.289275808884376
898,12.195694826623557
899,39.53426191726885
900,-8.60921107395749
901,56.11589213444604
902,-19.06293936210168
903,2.151003747193908
904,3.565636315705478
905,-15.254994756198428
906,23.677726024226516
907,9.49280299539787
908,-5.5836034510848025
909,36.93547923914216
910,29.215529938565616
911,-9.94247478829574
912,23.19055104336184
913,-11.027801175394709
914,-10.565672892420636
915,4.703928411569992
916,18.359163831497032
917,28.206318131198493
918,-29.528261305972496
919,37.41545447028564
920,40.538991175112294
921,9.38183800311847
922,20.548607916810127
923,-37.16242539241504
924,18.56216680318761
925,9.83149034222605
926,-30.4846456973873
927,-4.484617145224229
928,0.8598308934791712
929,0.1753077794293878
930,32.23607221155128
931,17.959643914290005
932,12.856145789454636
933,-2.347994681347574
934,7.69994720470204
935,-39.27700692161419
936,10.195208192073766
937,42.33236420069952
938,-0.602643236607916
939,22.05739992124647
940,6.818466892723563
941,50.21506203905068
942,7.083307267466646
943,13.99734614342951
944,32.89454488489542
945,35.4469509599877
946,43.24652627138119
947,7.5622118729543075
948,60.0176005760936
949,37.523390820656374
950,33.11612067784323
951,53.90443949486258
952,49.261748645867186
953,112.03446633478195
954,118.57911699501221
955,102.27092949003067
956,147.3872759644933
957,129.0903096759671
958,201.94900881893608
959,144.6834886508895
960,122.22025666283167
961,220.98963267933354
962,227.87812708101924
963,219.06161624923962
964,245.2177873071806
965,279.89006554029993
966,305.42203258862287
967,314.4197337940909
968,360.12859647693875
969,416.31831375941385
970,415.4931639590167
971,427.1832336149336
972,503.284244879199
973,522.8604919598699
974,565.3729751950301
975,602.8123985161216
976,670.8286734677516
977,670.068714464761
978,756.1116799196061
979,739.7240893344987
980,802.4940735269271
981,828.2094358732212
982,863.5123750115057
983,924.3455012139582
984,953.0979262636394
985,985.7577528760448
986,1058.6676290745897
987,1005.1038339323594
988,1151.9819253968783
989,1130.5819422525524
990,1131.2474476296247
991,1205.5942981395956
992,1182.6545203086605
993,1277.1097216204412
994,1233.3774647036819
995,1273.5720242932746
996,1277.2303053274638
997,1309.643754008989
998,1288.855236322938
999,1348.2835748064517
1000,1287.0750194968753
1001,1367.5942575062797
1002,1365.354112655308
1003,1321.1727295763455
1004,1353.2880964350713
1005,1337.189805534103
1006,1377.6280270321072
1007,1355.7602258294303
1008,1340.954658665576
1009,1337.0663525113075
1010,1346.5230500258547
1011,1324.9124624013402
1012,1380.776510178882
1013,1291.9967531248174
1014,1346.2159730791104
1015,1324.893175751546
1016,1345.8548476892602
1017,1350.9884610347544
1018,1354.1819034873956
1019,1377.4185288711772
1020,1410.751897326123
1021,1364.695807727989
1022,1346.5866089328142
1023,1315.8974709282847
1024,1374.5857938079068
1025,1346.6036260542032
1026,1311.220216040234
1027,1317.9969168313328
